srcIP,destIP,destPt,protocol,startTime,flowct,mean_dest_bytes,stdev_dest_bytes,mean_dest_pkts,stdev_dest_pkts,mean_duration,stdev_duration,mean_intvl,stdev_intvl,mean_src_bytes,stdev_src_bytes,mean_src_pkts,stdev_src_pkts,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
10.0.2.107,174.139.123.196,25,tcp,651.873841,29,58,0,5.034482759,0.048654833,5.819557,0.401839418,3769.556677,3448.459467,1024,0,5.275862069,0.321382603,29,0,29,29,0,0,0,1,29,0,29,0,29,29,29,0,0,1,0,0
10.0.2.107,88.221.93.57,80,tcp,395.072564,8,5328.75,5352.010417,5.875,4.896279762,0.4593435,0.712786177,12417.79553,19156.09281,147.75,148.3949405,3.375,2.376339286,6,0,3,0,0,0,0,2,3,0,3,0,3,3,3,0,0,2,0,0
10.0.2.107,192.241.183.221,25,tcp,688.127776,30,54.13333333,4.618695,4.666666667,0.398163362,5.281721767,0.367806618,3536.355223,5462.025587,955.7333333,81.54385655,4.9,0.417824308,28,0,28,28,0,0,0,0,30,0,28,0,28,28,28,0,0,0,0,0
10.0.2.107,184.168.46.20,25,tcp,702.90714,24,59.20833333,1.480564241,5.041666667,0.051053939,5.92757175,0.582757401,4597.677456,6124.764133,1024,0,5.25,0.359404552,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,211.1.224.77,25,tcp,715.436382,20,59.45,1.518260234,5.05,0.211360489,5.6824264,0.197219218,5424.374297,6072.775112,1024,0,5.15,0.222605206,20,0,20,20,0,0,0,1,20,0,20,0,20,19,20,0,0,0,0,0
10.0.2.107,122.55.79.88,80,tcp,395.072317,4,75.5,50.33333333,2.5,1,16.14781275,10.5819574,28806.23855,20363.6862,398,268.0833333,3.25,1.4375,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
10.0.2.107,108.162.198.18,80,tcp,382.159259,7,163.2857143,141.9782313,2,1.369047619,21.451455,17.39199825,14406.4302,20368.79586,377,332.397619,2.857142857,1.129931973,3,0,3,2,0,0,0,1,3,0,3,0,3,3,3,0,0,2,0,0
10.0.2.107,141.101.116.108,80,tcp,384.178438,6,2549.333333,1890.133333,3.833333333,2.394444444,24.64437617,17.52845108,17287.31234,21169.67517,430.8333333,323.8583333,3.666666667,1.7,3,0,3,2,0,0,0,1,3,0,3,0,3,3,3,0,0,2,0,0
10.0.2.107,120.29.165.111,25,tcp,725.619732,20,59.45,3.28338917,5.05,0.113220316,5.86831015,0.421266626,5429.313581,7736.634726,1024,0,5.15,0.216689455,20,0,20,20,0,0,0,0,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,182.48.25.236,80,tcp,558.241448,16,16424,0,21.75,0.653972937,84.36138781,44.53825819,6805.170035,10506.80861,390.875,64.55778805,13.25,0.603041403,16,0,16,0,0,0,0,16,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,198.71.172.166,80,tcp,538.432209,30,26680.5,7035.45185,24.2,6.428656814,102.9204471,37.28163017,3549.382896,4054.775179,372.3,123.1846698,9.933333333,2.302393039,26,0,26,0,0,0,0,27,28,0,26,0,26,0,27,0,0,0,0,0
10.0.2.107,144.76.86.115,80,tcp,383.608744,5,152047.6,87442.59667,121.2,69.17666667,39.4872414,22.83613304,21608.22047,21606.09587,465,269.8666667,24,13.6,3,0,3,0,0,0,0,2,3,0,3,0,3,3,3,0,0,2,0,0
10.0.2.107,5.9.122.172,80,tcp,383.176679,10,4990.9,5488.509206,6.4,4.727619048,39.2209817,24.96578114,9603.400639,17965.8625,305.4,244.908254,4.6,2.551746032,6,0,6,3,0,0,0,1,6,0,6,0,6,6,6,0,0,4,0,0
10.0.2.107,70.32.102.108,80,tcp,384.650165,4,11320,7542.666667,10.5,6.333333333,33.055553,22.09922283,28809.71295,20370.62125,391.5,266.125,5.75,3.104166667,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0
10.0.2.107,95.110.192.171,80,tcp,388.978698,5,427.2,246.8266667,2.8,1.04,39.492152,22.77954873,21607.36878,21602.17962,456.8,264.7733333,3.4,1.386666667,3,0,3,0,0,0,0,2,3,0,3,0,3,3,3,0,0,2,0,0
10.0.2.107,216.70.113.196,80,tcp,390.407868,13,7641.846154,9960.412695,7.846153846,8.35729719,30.78549038,26.61356618,7203.23654,16100.6486,222.6153846,230.6140483,4.615384615,3.392040011,6,0,6,2,0,0,0,2,7,0,6,0,6,6,6,0,0,4,0,0
10.0.2.107,94.199.204.139,25,tcp,765.988377,26,53.53846154,9.080890895,4.653846154,0.795577521,5.393213692,0.696530999,4212.251087,4981.137616,945.2307692,160.3246944,4.923076923,0.621045552,24,0,24,24,0,0,0,0,26,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,208.82.16.68,25,tcp,790.333231,27,59.07407407,1.496271864,5,0,5.699369815,0.263736007,3948.46049,4168.73115,1024,0,5.185185185,0.244227865,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,69.67.29.32,80,tcp,382.175924,8,6442.625,6389.506994,8.875,8.275744048,50.49004925,49.53174166,12351.82041,19520.07409,411.125,418.2950893,5,3.816666667,3,0,3,2,0,0,0,1,5,0,5,0,3,3,4,0,0,0,0,0
10.0.2.107,209.29.150.190,25,tcp,806.355311,30,58.96666667,1.258609066,5.033333333,0.043400313,5.6923259,0.214744895,3653.682214,6561.696352,1024,0,5.133333333,0.135328547,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,216.64.219.60,80,tcp,389.94981,5,214.2,123.76,2.4,1.386666667,76.9243286,44.41075188,21607.32129,21601.85753,481.8,281.24,3.4,1.386666667,3,0,3,0,0,0,0,2,3,0,3,0,3,3,3,0,0,0,0,0
10.0.2.107,88.208.252.9,80,tcp,388.699652,7,877.1428571,582.2557823,2.571428571,1.66122449,74.77281243,46.72461041,14405.42686,20369.00232,562.1428571,374.0891156,3.571428571,1.66122449,4,0,4,0,0,0,0,3,4,0,4,0,4,4,4,0,0,0,0,0
10.0.2.107,50.63.84.77,80,tcp,388.71613,5,17534.8,10129.35667,16.8,9.69,79.0990016,45.68412893,21607.26681,21605.15773,505.6,299.63,7.2,3.51,3,0,3,0,0,0,0,2,3,0,3,0,3,3,3,0,0,0,0,0
10.0.2.107,210.172.144.247,80,tcp,779.469505,21,12699.14286,244.8564568,14.38095238,0.775397305,98.93831829,35.5110968,5305.214383,3206.802571,392.6190476,54.99394881,9.380952381,0.460749093,21,0,21,0,0,0,0,21,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,65.182.203.225,80,tcp,740.282014,27,290.8888889,131.2783211,2.555555556,1.148147328,81.28577104,39.10506377,4020.299589,4563.550098,319.5925926,146.2692962,4.407407407,1.316017464,21,0,21,0,0,0,0,21,27,0,21,0,21,5,21,0,0,0,0,0
10.0.2.107,208.113.185.177,25,tcp,832.433037,43,55.97674419,5.256700583,4.790697674,0.442675253,5.701106233,0.569199012,2526.125833,3038.61471,976.372093,89.22784954,5.209302326,0.559549684,41,0,41,41,0,0,0,0,42,0,41,0,41,41,41,0,0,0,0,0
10.0.2.107,192.232.215.82,25,tcp,873.983077,27,58,0,5,0,5.597762556,0.103143019,4008.208807,4635.872182,1024,0,5.148148148,0.166280968,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,64.37.54.17,25,tcp,898.287783,32,58.90625,1.413857974,5.03125,0.048753723,5.716357469,0.230386895,3410.716817,4025.41368,1024,0,5.25,0.300792205,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,64.90.38.161,25,tcp,909.615524,25,53.36,9.265664992,4.6,0.798764223,5.30658528,0.734120043,3980.220195,6149.915014,942.08,163.586913,4.84,0.613886265,23,0,23,23,0,0,0,0,25,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,188.65.115.226,25,tcp,921.040273,31,58,0,5,0,5.684709935,0.260357303,3513.375491,3695.311722,1024,0,5.193548387,0.303187283,31,0,31,31,0,0,0,0,31,0,31,0,31,31,31,0,0,0,0,0
10.0.2.107,174.139.123.196,80,tcp,767.591185,9,358,0,3.555555556,0.535097002,120.8006761,22.30446879,12942.88168,23035.83977,379.1111111,33.68196649,5.555555556,0.348059965,9,0,9,0,0,0,0,9,9,0,9,0,9,4,9,0,0,0,0,0
10.0.2.107,198.71.140.213,25,tcp,1028.386276,33,58,0,5,0,5.619993061,0.148501054,3311.38493,3734.052828,1024,0,5.121212121,0.141914543,33,0,33,33,0,0,0,0,33,0,33,0,33,33,33,0,0,0,0,0
10.0.2.107,64.34.105.44,25,tcp,1236.434435,32,60.71875,5.656082131,5.09375,0.195037315,5.9309235,0.469923685,3375.29683,4054.902792,1024,0,5.34375,0.391808376,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,162.159.248.75,80,tcp,1130.883502,8,367.875,50.46116071,4.375,0.473363095,96.64270275,28.51233329,12245.02573,14295.77158,479.375,101.0662202,6.25,0.308630952,8,0,8,0,0,0,0,8,8,0,8,0,8,8,8,0,0,0,0,0
10.0.2.107,10.0.2.2,80,tcp,1418.821822,1,0,0,1,0,0.000159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10.0.2.107,85.13.133.108,25,tcp,1442.761715,26,58,0,5,0,5.813731731,0.359173641,4024.824074,3599.322416,1024,0,5.076923077,0.114393722,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,70.164.0.86,25,tcp,1458.184081,32,59.8125,3.598150639,5.0625,0.12407416,5.637194781,0.14672158,3366.639248,3291.747133,1024,0,5.1875,0.234115677,32,0,32,32,0,0,0,1,32,0,32,0,32,32,32,0,0,1,0,0
10.0.2.107,121.14.255.227,25,tcp,1651.061705,29,58,0,5,0,5.715231862,0.296111073,3689.386665,5119.249616,1024,0,5.172413793,0.238835458,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
10.0.2.107,198.57.165.71,25,tcp,1736.046916,30,58.96666667,2.572932004,5.033333333,0.088721793,5.634917867,0.174833533,3548.654774,3701.932176,1024,0,5.133333333,0.20959585,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,188.138.114.12,80,tcp,1748.780326,6,0,0,0,0,1.498887167,1.116209039,12.2034794,3.924012911,0,0,1.5,0.372222222,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
10.0.2.107,162.159.241.52,25,tcp,1753.271862,12,60.41666667,3.914703583,5.083333333,0.134989779,5.960605583,0.595395115,9444.766484,11827.15486,1024,0,5.416666667,0.424948894,12,0,12,12,0,0,0,0,12,0,12,0,12,12,12,0,0,0,0,0
10.0.2.107,72.51.47.13,80,tcp,1738.900202,22,313,0,3.409090909,0.379702853,121.0524703,28.632058,4718.134033,5730.894848,387.2727273,52.94923873,5.409090909,0.379702853,22,0,22,0,0,0,0,22,22,0,22,0,22,9,22,0,0,0,0,0
10.0.2.107,192.254.162.178,25,tcp,1840.985748,28,58,0,5.035714286,0.044078332,5.607199607,0.128247304,3405.54233,4412.284948,1024,0,5.071428571,0.091705364,28,0,28,28,0,0,0,1,28,0,28,0,28,28,28,0,0,1,0,0
10.0.2.107,75.119.206.159,25,tcp,1844.449808,30,58,0,5,0,5.888176333,0.408582253,3444.374672,3612.15622,1024,0,5.233333333,0.28992206,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,216.154.212.152,80,tcp,1812.413224,17,561,0,4,0,97.44163624,44.55607772,6327.616649,8127.359835,389.4705882,61.20088648,6,0,17,0,17,0,0,0,0,17,17,0,17,0,17,17,17,0,0,0,0,0
10.0.2.107,195.62.199.71,25,tcp,1908.720915,26,58,0,5,0,5.599609269,0.119766479,4141.223372,5293.103712,1024,0,5.230769231,0.306124347,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,72.51.47.13,25,tcp,1975.448327,29,56,5.923307595,4.827586207,0.510629965,5.678878138,0.419880207,3519.963092,7836.329333,988.6896552,104.5770169,5.103448276,0.386927646,28,0,28,28,0,0,0,0,28,0,28,0,28,28,28,0,0,0,0,0
10.0.2.107,108.166.119.110,25,tcp,2003.578988,33,54.48484848,4.670655307,4.696969697,0.402642699,5.485611061,0.4832202,3246.320015,3463.890989,961.9393939,82.46122473,4.939393939,0.390364028,31,0,31,31,0,0,0,0,33,0,31,0,31,31,31,0,0,0,0,0
10.0.2.107,199.223.210.81,25,tcp,2131.843683,26,59.11538462,1.708132143,5.038461538,0.058901108,5.711350231,0.225225403,4110.01806,4332.79907,1024,0,5.153846154,0.194733183,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,198.71.140.213,80,tcp,2075.621585,26,365,0,3,0,118.1736785,30.19905907,4000.027977,4198.622435,393.1923077,59.37457249,5,0,26,0,26,0,0,0,0,26,26,0,26,0,26,0,26,0,0,0,0,0
10.0.2.107,212.58.2.28,25,tcp,2202.459104,25,58,0,5,0,5.76100344,0.304536792,4284.35105,5489.406084,1024,0,5.16,0.213665795,25,0,25,25,0,0,0,0,25,0,25,0,25,25,25,0,0,0,0,0
10.0.2.107,190.114.253.74,25,tcp,2238.711535,39,58.74358974,1.536999277,5.025641026,0.052999975,5.622259231,0.126195537,2693.865417,2920.359256,1024,0,5.102564103,0.139233212,39,0,39,39,0,0,0,0,39,0,39,0,39,39,39,0,0,0,0,0
10.0.2.107,208.112.4.232,25,tcp,2381.415666,23,58,0,5,0,5.771942,0.275052037,4466.788059,7144.596375,1024,0,5.347826087,0.386353845,23,0,23,23,0,0,0,0,23,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,195.64.165.101,80,tcp,2402.766565,25,3315.96,2780.682298,6.36,2.27373471,96.2039628,31.37400621,4349.721754,5588.385979,413.84,58.2486432,6.84,0.809295216,25,0,25,0,0,0,0,25,25,0,25,0,25,25,25,0,0,0,0,0
10.0.2.107,141.101.117.112,25,tcp,2555.765803,19,48.84210526,16.36175616,4.263157895,1.301843256,5.072519895,1.385971769,5735.280904,9288.807792,862.3157895,288.869626,4.578947368,1.136080637,16,0,16,16,0,0,0,1,18,0,16,0,16,16,17,0,0,0,0,0
10.0.2.107,89.185.239.188,25,tcp,2620.335556,24,58,0,5,0,5.564875167,0.080838177,4057.892593,5803.819539,1024,0,5.208333333,0.284774466,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,202.237.149.225,80,tcp,2624.600267,23,18205,0,20.34782609,0.870218018,2.404263609,1.701680418,4526.613868,3520.812629,407.8695652,66.41416466,9.826086957,0.656556754,23,0,23,23,0,0,0,0,23,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,184.107.236.2,25,tcp,2663.877659,38,58.76315789,1.047009769,5.026315789,0.036103785,5.675440237,0.204305736,2697.189595,3144.880362,1024,0,5.184210526,0.229221188,38,0,38,38,0,0,0,0,38,0,38,0,38,38,38,0,0,0,0,0
10.0.2.107,217.21.185.82,25,tcp,2727.490023,27,53.7037037,6.078805685,4.62962963,0.524034973,5.344855296,0.498982122,3759.949011,5493.196203,948.1481481,107.3223624,5,0.529919335,25,0,25,25,0,0,0,0,27,0,25,0,25,25,25,0,0,0,0,0
10.0.2.107,200.80.209.201,80,tcp,2772.744391,21,31005.71429,2307.396071,27,1.909644419,2.766715762,0.781190898,5086.511439,4962.764716,364.5714286,53.83718927,15.04761905,1.436168613,21,0,21,20,0,0,0,1,21,0,21,0,21,20,21,0,0,0,0,0
10.0.2.107,216.92.104.25,25,tcp,2896.062996,24,59.20833333,2.335830417,5.041666667,0.080545876,5.629574083,0.153240787,4464.359117,8107.291801,1024,0,5.166666667,0.21697988,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,91.121.83.71,80,tcp,2858.234023,16,288.9375,21.50965207,4.125,0.15874282,94.93761481,43.70095674,6785.1225,8689.776846,420.8125,63.64934692,6.125,0.15874282,16,0,16,0,0,0,0,16,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,77.66.30.205,80,tcp,2867.609929,16,1888.1875,32.89309519,5,0,89.53522475,43.98417986,6942.121476,8639.868882,471.0625,53.69374454,6,0,16,0,16,0,0,0,0,16,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,67.210.105.209,25,tcp,3092.772695,37,58,0,5,0,5.655426865,0.184610285,2822.800269,2867.708623,1024,0,5.216216216,0.272579411,37,0,37,37,0,0,0,0,37,0,37,0,37,37,37,0,0,0,0,0
10.0.2.107,208.82.112.77,80,tcp,2908.971911,17,15504,3684.573352,18.76470588,4.181368943,89.89479212,37.5994103,5907.269698,9053.742087,512.1764706,88.59753791,11.05882353,1.477304745,17,0,17,1,0,0,0,17,17,0,17,0,16,16,17,0,0,0,0,0
10.0.2.107,68.64.155.26,80,tcp,3180.982754,27,32580,0,37.25925926,1.182553568,1.874204963,1.444439442,3903.748402,3280.33791,386,56.28371316,15.62962963,0.757940321,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,64.34.105.44,80,tcp,3356.913876,23,11605.3913,25.60318981,14.34782609,0.568139887,104.4560261,22.22495305,4461.835986,4022.290694,421.3478261,65.79665293,8.391304348,0.430440108,23,0,23,0,0,0,0,23,23,0,23,0,23,4,23,0,0,0,0,0
10.0.2.107,50.28.78.133,80,tcp,3494.331952,17,636,0,5,0,0.378620353,0.126193479,6350.579697,5351.026506,409.1176471,63.8361185,5,0,17,0,17,17,0,0,0,0,17,0,17,0,17,17,17,0,0,0,0,0
10.0.2.107,198.50.100.42,80,tcp,3754.815087,16,28875.875,3378.157902,31.125,3.333795718,0.479323625,0.071510497,6538.614594,8546.874584,455.5,54.9021985,13.5625,1.257255852,16,0,16,16,0,0,0,0,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,141.101.117.112,80,tcp,3813.079907,10,3375.8,28.98996032,5.3,0.324126984,17.7918607,16.01608691,11010.32813,12399.24726,436.8,53.48551587,6,0,10,0,10,0,0,0,0,10,10,0,10,0,10,10,10,0,0,0,0,0
10.0.2.107,188.138.115.65,80,tcp,3806.110273,23,1317.869565,98.44764036,4.086956522,0.156018447,67.56581265,42.5388148,4545.572532,4232.058908,376.0434783,85.10989879,6.086956522,0.156018447,23,0,23,0,0,0,0,23,23,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,77.79.90.99,25,tcp,3833.658253,28,59.03571429,1.881255482,5.035714286,0.064870879,5.744129857,0.27601166,3825.460535,4103.724448,1024,0,5.285714286,0.314081142,28,0,28,28,0,0,0,0,28,0,28,0,28,28,28,0,0,0,0,0
10.0.2.107,199.223.210.81,80,tcp,3832.79963,27,522,0,4.037037037,0.100918151,96.962428,44.71385074,3799.621012,5949.245095,397.2962963,56.65444593,6.037037037,0.047817982,27,0,27,1,0,0,0,26,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,209.164.36.21,25,tcp,3881.007833,26,59.11538462,1.345912374,5.038461538,0.046410772,5.830404423,0.350112188,3710.548974,5218.619554,1024,0,5.230769231,0.249197439,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,216.127.84.60,80,tcp,3921.086654,21,4255,0,6.047619048,0.052128337,0.334558381,0.067538469,5134.917862,7401.943855,380.5714286,53.6482171,6,0,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,216.70.105.248,80,tcp,4163.486372,10,11796,20.78103175,15.2,0.252896825,0.732814,0.120895267,11435.36796,13606.83219,412.1,42.65623016,8.2,0.252896825,10,0,10,10,0,0,0,0,10,0,10,0,10,10,10,0,0,0,0,0
10.0.2.107,67.22.130.50,80,tcp,4046.09681,18,522,0,4,0,105.4882017,25.25004147,5882.02588,5250.9852,410.7777778,51.79367347,6,0,18,0,18,0,0,0,0,18,18,0,18,0,18,18,18,0,0,0,0,0
10.0.2.107,121.197.16.180,80,tcp,4173.882632,64,6095.859375,7786.194831,7.90625,6.447372599,47.74845798,32.54431488,1602.374267,3653.365283,340.40625,118.5051612,6.171875,2.167437817,55,0,55,45,0,0,0,57,61,0,55,0,53,4,57,0,0,26,0,0
10.0.2.107,72.29.94.226,25,tcp,4383.948999,32,58,0,5,0,5.859509312,0.450043273,3234.886205,4124.33979,1024,0,5.28125,0.336591068,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,109.228.4.193,25,tcp,4412.67119,27,58,0,5,0,5.695750593,0.220720478,3905.19493,4582.643722,1024,0,5.185185185,0.248846757,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,198.1.79.133,25,tcp,4705.579144,38,58,0,5,0,5.711129921,0.305585915,2686.802591,3164.557403,1024,0,5.157894737,0.2952349,38,0,38,38,0,0,0,0,38,0,38,0,38,38,38,0,0,0,0,0
10.0.2.107,211.2.156.241,80,tcp,5102.012613,22,38649,0,35.31818182,0.316403482,89.68093514,43.52321314,4562.01298,5943.716318,378.2727273,53.23228235,15.09090909,0.49085289,22,0,22,0,0,0,0,22,22,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,80.190.216.91,80,tcp,5138.990282,24,10404,3981.831885,12.25,4.885543831,73.08425562,43.95875928,4420.027071,4831.069063,272.125,129.47542,8.083333333,2.642565604,18,0,18,0,0,0,0,18,24,0,18,0,18,18,18,0,0,0,0,0
10.0.2.107,75.119.213.17,80,tcp,5319.14932,23,518,0,4,0,89.705519,40.43263168,4549.43019,4358.489956,387.4347826,49.04870393,6,0,23,0,23,0,0,0,0,23,23,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,46.105.36.204,25,tcp,5522.338677,20,58,0,5,0,5.59787615,0.101743411,4983.395982,6110.49778,1024,0,5.15,0.183037427,20,0,20,20,0,0,0,0,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,168.215.194.14,25,tcp,5712.380801,18,58,0,5.055555556,0.072698004,5.661529778,0.208289619,5944.908726,6133.392351,1024,0,5.222222222,0.257620402,18,0,18,18,0,0,0,1,18,0,18,0,18,18,18,0,0,1,0,0
10.0.2.107,216.92.104.25,80,tcp,5796.026463,15,579,0,4,0,89.90416873,43.3455977,6892.30563,6728.288003,363.5333333,57.03606301,6,0,15,0,15,0,0,0,0,15,15,0,15,0,15,15,15,0,0,0,0,0
10.0.2.107,5.77.47.182,80,tcp,5850.068181,21,550,0,4,0,89.02822624,27.20941665,4943.254825,5683.304336,362.2857143,53.22824175,6,0,21,0,21,0,0,0,0,21,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,162.159.248.75,25,tcp,6110.222874,14,58,0,5,0,5.520590357,0.032415714,7521.944117,6774.18452,1024,0,5.071428571,0.16082588,14,0,14,14,0,0,0,0,14,0,14,0,14,14,14,0,0,0,0,0
10.0.2.107,117.104.150.233,80,tcp,6295.800091,21,524,0,5,0,0.708752857,0.194787852,4979.868881,5332.9943,366.5714286,57.67587805,5,0,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,178.63.103.76,80,tcp,6336.90833,17,19253,0,18.05882353,0.146842561,88.30448065,29.11368052,6035.680729,9209.351043,398.6470588,53.74537234,11.17647059,0.281887955,17,0,17,0,0,0,0,17,17,0,17,0,17,17,17,0,0,0,0,0
10.0.2.107,195.238.96.76,80,tcp,6631.872966,14,517,0,4,0,64.07679593,34.61518253,6810.593711,9198.143661,374.4285714,51.8218028,6,0,14,0,14,0,0,0,0,14,14,0,14,0,14,14,14,0,0,0,0,0
10.0.2.107,109.74.245.101,80,tcp,7496.227465,22,7104.090909,43.41871479,10,0,0.297270227,0.084697175,4693.246437,5442.814105,469.3636364,63.8227876,6.318181818,0.408562862,22,0,22,22,0,0,0,0,22,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,203.183.64.148,25,tcp,7573.228192,24,58,0,5,0,5.795399333,0.353875984,4308.38304,7362.473304,1024,0,5.333333333,0.385842998,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,91.196.124.136,80,tcp,7655.834822,27,20104.81481,915.3592896,21.48148148,2.094019429,1.229654519,0.63590214,3734.752497,6393.133908,455.962963,84.29999649,10.11111111,0.891860786,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,119.245.189.39,80,tcp,7901.399654,20,12098.25,853.6797889,13.3,1.030465157,83.0226873,47.84168394,4867.536309,4957.982829,353.25,56.13997968,8.95,0.656638911,19,0,19,0,0,0,0,19,19,0,19,0,19,19,19,0,0,0,0,0
10.0.2.107,198.27.70.177,80,tcp,8173.298833,13,385,0,3.923076923,0.102867432,129.069267,30.9924739,7765.186276,8298.705336,374.8461538,57.12188815,5.923076923,0.102867432,13,0,13,0,0,0,0,13,13,0,13,0,13,12,13,0,0,0,0,0
10.0.2.107,77.79.90.99,80,tcp,8586.924829,10,19276.8,26.96714286,18.5,0.664920635,108.5656776,22.68815654,6941.019622,3352.702891,382.6,51.21936508,9.5,0.522301587,10,0,10,0,0,0,0,10,10,0,10,0,10,2,10,0,0,0,0,0
10.0.2.107,122.152.128.100,80,tcp,8814.551068,20,501,0,5,0,0.71741215,0.266440496,5163.285275,4444.503685,414.15,50.56728065,5,0,20,0,20,20,0,0,0,0,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,69.174.53.242,80,tcp,8872.314062,25,489,0,4,0,87.30784552,48.10423568,3979.295121,5504.216152,416.44,57.00943747,6,0,25,0,25,0,0,0,0,25,25,0,25,0,25,25,25,0,0,0,0,0
10.0.2.107,108.162.196.118,25,tcp,9101.906461,17,58,0,5,0,5.670126059,0.143095657,5621.971749,5544.293384,1024,0,5.235294118,0.212718639,17,0,17,17,0,0,0,0,17,0,17,0,17,17,17,0,0,0,0,0
10.0.2.107,67.210.105.209,80,tcp,9381.566126,15,12039,0,15,0.391589707,105.7842524,40.01515891,6355.255225,5239.276832,376.3333333,65.47747142,9.6,0.408029933,15,0,15,0,0,0,0,15,15,0,15,0,15,15,15,0,0,0,0,0
10.0.2.107,153.122.11.8,80,tcp,9484.23975,18,12360,0,11.83333333,0.196563998,114.7151673,32.06312129,5064.520387,5408.362117,351.5555556,47.07322697,8.833333333,0.196563998,18,0,18,0,0,0,0,18,18,0,18,0,18,15,18,0,0,0,0,0
10.0.2.107,202.172.28.140,80,tcp,9673.667634,23,6093,0,10.04347826,0.092070645,1.000133739,0.199867108,4376.699463,5079.836055,392.0869565,48.86369819,7.043478261,0.092070645,23,0,23,23,0,0,0,0,23,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,58.12.177.34,25,tcp,9749.145009,37,57.21621622,3.921315258,4.864864865,0.272303002,5.603583135,0.268527384,2581.336422,3635.209604,996.3243243,55.76765474,5.081081081,0.34955719,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
10.0.2.107,162.159.240.52,25,tcp,9832.684515,6,58,0,4.833333333,0.186111111,5.541929167,0.034437483,15619.20924,16549.75998,1024,0,5.166666667,0.161111111,6,0,6,6,0,0,0,1,6,0,6,0,6,5,6,0,0,0,0,0
10.0.2.107,210.172.144.21,25,tcp,9995.93989,24,59.20833333,2.465294703,5.041666667,0.085010162,6.413029,0.937429162,3749.797004,6166.946477,1024,0,5.291666667,0.360485948,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
